PickupStop_ID,Address_ID,Route_ID,ScheduledDate,LimitDate,RealOps
1320,ad423,r44,01/05/2025 05:00,02/05/2025 05:00,01/05/2025 05:49
1321,ad441,r95,03/05/2025 05:00,04/05/2025 09:00,03/05/2025 07:18
1322,ad421,r99,04/05/2025 05:00,05/05/2025 04:00,04/05/2025 06:43
1323,ad496,r26,08/05/2025 05:00,08/05/2025 13:00,08/05/2025 07:30
1324,ad372,r93,07/05/2025 05:00,08/05/2025 09:00,07/05/2025 07:29
1325,ad243,r60,01/05/2025 05:00,02/05/2025 05:00,01/05/2025 06:17
1326,ad245,r24,10/05/2025 05:00,11/05/2025 03:00,10/05/2025 07:28
1327,ad376,r57,07/05/2025 05:00,07/05/2025 22:00,07/05/2025 06:20
1328,ad41,r35,03/05/2025 05:00,03/05/2025 17:00,03/05/2025 06:23
1329,ad30,r6,05/05/2025 05:00,05/05/2025 16:00,05/05/2025 07:55
1330,ad4,r64,07/05/2025 05:00,07/05/2025 13:00,07/05/2025 05:42
1331,ad471,r78,01/05/2025 05:00,02/05/2025 09:00,01/05/2025 07:56
1332,ad240,r52,08/05/2025 05:00,09/05/2025 11:00,08/05/2025 05:53
1333,ad363,r22,06/05/2025 05:00,07/05/2025 11:00,06/05/2025 07:27
1334,ad139,r79,08/05/2025 05:00,08/05/2025 15:00,08/05/2025 07:35
1335,ad418,r94,05/05/2025 05:00,06/05/2025 00:00,05/05/2025 07:36
1336,ad181,r25,06/05/2025 05:00,06/05/2025 12:00,06/05/2025 05:59
1337,ad149,r70,09/05/2025 05:00,10/05/2025 04:00,09/05/2025 07:39
1338,ad28,r64,11/05/2025 05:00,12/05/2025 04:00,11/05/2025 06:37
1339,ad190,r89,09/05/2025 05:00,10/05/2025 03:00,09/05/2025 05:45
1340,ad56,r4,06/05/2025 05:00,06/05/2025 16:00,06/05/2025 06:35
1341,ad180,r6,10/05/2025 05:00,11/05/2025 09:00,10/05/2025 06:48
1342,ad352,r26,04/05/2025 05:00,04/05/2025 21:00,04/05/2025 07:14
1343,ad419,r87,01/05/2025 05:00,01/05/2025 10:00,01/05/2025 05:31
1344,ad168,r26,02/05/2025 05:00,03/05/2025 07:00,02/05/2025 05:48
1345,ad434,r65,09/05/2025 05:00,10/05/2025 11:00,09/05/2025 06:52
1346,ad459,r55,02/05/2025 05:00,03/05/2025 06:00,02/05/2025 06:59
1347,ad192,r47,10/05/2025 05:00,11/05/2025 07:00,10/05/2025 05:34
1348,ad145,r54,01/05/2025 05:00,02/05/2025 01:00,01/05/2025 05:42
1349,ad167,r30,11/05/2025 05:00,11/05/2025 12:00,11/05/2025 07:57
1350,ad422,r83,10/05/2025 05:00,11/05/2025 10:00,10/05/2025 06:55
1351,ad271,r30,07/05/2025 05:00,07/05/2025 15:00,07/05/2025 06:49
1352,ad375,r65,06/05/2025 05:00,07/05/2025 01:00,06/05/2025 07:13
1353,ad466,r54,06/05/2025 05:00,06/05/2025 14:00,06/05/2025 07:50
1354,ad405,r95,03/05/2025 05:00,04/05/2025 04:00,03/05/2025 06:56
1355,ad300,r67,05/05/2025 05:00,06/05/2025 02:00,05/05/2025 07:36
1356,ad451,r27,11/05/2025 05:00,11/05/2025 20:00,11/05/2025 05:34
1357,ad205,r90,11/05/2025 05:00,12/05/2025 04:00,11/05/2025 07:33
1358,ad385,r81,04/05/2025 05:00,05/05/2025 09:00,04/05/2025 07:40
1359,ad29,r50,10/05/2025 05:00,10/05/2025 11:00,10/05/2025 06:48
1360,ad458,r86,05/05/2025 05:00,05/05/2025 15:00,05/05/2025 07:04
1361,ad288,r47,02/05/2025 05:00,02/05/2025 15:00,02/05/2025 07:15
1362,ad210,r56,06/05/2025 05:00,07/05/2025 08:00,06/05/2025 06:52
1363,ad164,r59,07/05/2025 05:00,07/05/2025 11:00,07/05/2025 07:30
1364,ad433,r36,10/05/2025 05:00,11/05/2025 02:00,10/05/2025 07:54
1365,ad184,r12,11/05/2025 05:00,12/05/2025 03:00,11/05/2025 05:37
1366,ad492,r71,03/05/2025 05:00,03/05/2025 12:00,03/05/2025 06:17
1367,ad230,r69,08/05/2025 05:00,09/05/2025 06:00,08/05/2025 05:58
1368,ad140,r94,04/05/2025 05:00,04/05/2025 19:00,04/05/2025 05:34
1369,ad259,r22,09/05/2025 05:00,09/05/2025 17:00,09/05/2025 06:39
1370,ad119,r30,11/05/2025 05:00,12/05/2025 11:00,11/05/2025 06:08
1371,ad326,r65,09/05/2025 05:00,09/05/2025 19:00,09/05/2025 05:32
1372,ad286,r60,03/05/2025 05:00,03/05/2025 14:00,03/05/2025 05:30
1373,ad150,r29,02/05/2025 05:00,02/05/2025 14:00,02/05/2025 07:49
1374,ad372,r66,03/05/2025 05:00,04/05/2025 08:00,03/05/2025 06:03
1375,ad379,r26,09/05/2025 05:00,10/05/2025 03:00,09/05/2025 07:14
1376,ad464,r53,06/05/2025 05:00,06/05/2025 10:00,06/05/2025 07:46
1377,ad150,r39,08/05/2025 05:00,08/05/2025 10:00,08/05/2025 07:35
1378,ad200,r72,03/05/2025 05:00,04/05/2025 05:00,03/05/2025 05:32
1379,ad210,r48,01/05/2025 05:00,01/05/2025 21:00,01/05/2025 05:40
1380,ad196,r51,10/05/2025 05:00,10/05/2025 11:00,10/05/2025 07:14
1381,ad122,r63,06/05/2025 05:00,07/05/2025 01:00,06/05/2025 06:47
1382,ad346,r59,02/05/2025 05:00,03/05/2025 08:00,02/05/2025 07:18
1383,ad414,r3,07/05/2025 05:00,07/05/2025 18:00,07/05/2025 05:30
1384,ad309,r64,11/05/2025 05:00,12/05/2025 02:00,11/05/2025 07:58
1385,ad178,r41,11/05/2025 05:00,11/05/2025 12:00,11/05/2025 07:54
1386,ad496,r69,08/05/2025 05:00,08/05/2025 18:00,08/05/2025 07:51
1387,ad193,r90,01/05/2025 05:00,02/05/2025 01:00,01/05/2025 06:17
1388,ad181,r2,06/05/2025 05:00,07/05/2025 05:00,06/05/2025 08:00
1389,ad196,r89,07/05/2025 05:00,07/05/2025 22:00,07/05/2025 06:17
1390,ad297,r28,09/05/2025 05:00,10/05/2025 08:00,09/05/2025 07:36
1391,ad405,r92,06/05/2025 05:00,06/05/2025 21:00,06/05/2025 06:10
1392,ad322,r31,11/05/2025 05:00,12/05/2025 10:00,11/05/2025 05:44
1393,ad119,r65,05/05/2025 05:00,05/05/2025 19:00,05/05/2025 06:55
1394,ad120,r82,07/05/2025 05:00,07/05/2025 16:00,07/05/2025 06:37
1395,ad312,r61,06/05/2025 05:00,06/05/2025 12:00,06/05/2025 05:45
1396,ad286,r64,05/05/2025 05:00,06/05/2025 07:00,05/05/2025 07:28
1397,ad59,r89,10/05/2025 05:00,11/05/2025 07:00,10/05/2025 07:59
1398,ad257,r98,08/05/2025 05:00,09/05/2025 10:00,08/05/2025 05:59
1399,ad364,r77,04/05/2025 05:00,05/05/2025 11:00,04/05/2025 06:39
1400,ad157,r77,07/05/2025 05:00,08/05/2025 05:00,07/05/2025 05:44
1401,ad193,r21,04/05/2025 05:00,05/05/2025 04:00,04/05/2025 05:47
1402,ad69,r11,11/05/2025 05:00,12/05/2025 09:00,11/05/2025 07:58
1403,ad4,r32,06/05/2025 05:00,06/05/2025 12:00,06/05/2025 06:28
1404,ad151,r60,07/05/2025 05:00,07/05/2025 18:00,07/05/2025 06:19
1405,ad176,r20,03/05/2025 05:00,03/05/2025 12:00,03/05/2025 06:12
1406,ad272,r68,01/05/2025 05:00,01/05/2025 15:00,01/05/2025 07:01
1407,ad416,r15,02/05/2025 05:00,03/05/2025 05:00,02/05/2025 06:17
1408,ad360,r54,07/05/2025 05:00,07/05/2025 12:00,07/05/2025 05:43
1409,ad362,r15,06/05/2025 05:00,07/05/2025 00:00,06/05/2025 07:25
1410,ad405,r24,10/05/2025 05:00,11/05/2025 10:00,10/05/2025 05:55
1411,ad322,r28,06/05/2025 05:00,07/05/2025 04:00,06/05/2025 07:43
1412,ad70,r94,10/05/2025 05:00,10/05/2025 20:00,10/05/2025 07:33
1413,ad310,r43,11/05/2025 05:00,12/05/2025 02:00,11/05/2025 06:22
1414,ad290,r46,04/05/2025 05:00,05/05/2025 01:00,04/05/2025 06:18
1415,ad478,r37,06/05/2025 05:00,07/05/2025 11:00,06/05/2025 05:39
1416,ad183,r11,02/05/2025 05:00,03/05/2025 05:00,02/05/2025 05:43
1417,ad265,r22,09/05/2025 05:00,10/05/2025 03:00,09/05/2025 07:41
1418,ad427,r31,02/05/2025 05:00,02/05/2025 18:00,02/05/2025 05:53
1419,ad52,r63,09/05/2025 05:00,09/05/2025 16:00,09/05/2025 05:36
1420,ad32,r57,06/05/2025 05:00,07/05/2025 06:00,06/05/2025 06:38
1421,ad382,r58,06/05/2025 05:00,07/05/2025 07:00,06/05/2025 07:00
1422,ad352,r50,11/05/2025 05:00,11/05/2025 22:00,11/05/2025 07:04
1423,ad35,r100,04/05/2025 05:00,05/05/2025 01:00,04/05/2025 06:22
1424,ad91,r75,08/05/2025 05:00,09/05/2025 07:00,08/05/2025 06:18
1425,ad295,r21,01/05/2025 05:00,02/05/2025 05:00,01/05/2025 06:47
1426,ad443,r91,01/05/2025 05:00,02/05/2025 11:00,01/05/2025 07:34
1427,ad356,r94,04/05/2025 05:00,04/05/2025 19:00,04/05/2025 06:17
1428,ad38,r10,11/05/2025 05:00,12/05/2025 00:00,11/05/2025 06:45
1429,ad327,r27,04/05/2025 05:00,04/05/2025 23:00,04/05/2025 06:36
1430,ad419,r35,09/05/2025 05:00,09/05/2025 18:00,09/05/2025 05:30
1431,ad371,r41,10/05/2025 05:00,10/05/2025 13:00,10/05/2025 06:02
1432,ad113,r41,05/05/2025 05:00,06/05/2025 00:00,05/05/2025 05:54
1433,ad335,r33,01/05/2025 05:00,01/05/2025 17:00,01/05/2025 07:12
1434,ad182,r7,03/05/2025 05:00,03/05/2025 16:00,03/05/2025 07:50
1435,ad353,r86,05/05/2025 05:00,06/05/2025 00:00,05/05/2025 06:18
1436,ad443,r63,01/05/2025 05:00,01/05/2025 11:00,01/05/2025 05:34
1437,ad241,r23,09/05/2025 05:00,09/05/2025 12:00,09/05/2025 07:17
1438,ad270,r41,05/05/2025 05:00,05/05/2025 16:00,05/05/2025 07:24
1439,ad154,r98,04/05/2025 05:00,04/05/2025 10:00,04/05/2025 07:41
1440,ad7,r40,08/05/2025 05:00,08/05/2025 20:00,08/05/2025 06:49
1441,ad52,r60,04/05/2025 05:00,04/05/2025 23:00,04/05/2025 06:28
1442,ad447,r70,11/05/2025 05:00,11/05/2025 18:00,11/05/2025 05:48
1443,ad225,r77,05/05/2025 05:00,05/05/2025 22:00,05/05/2025 07:42
1444,ad298,r38,05/05/2025 05:00,06/05/2025 02:00,05/05/2025 05:58
1445,ad417,r35,09/05/2025 05:00,09/05/2025 16:00,09/05/2025 05:46
1446,ad204,r75,05/05/2025 05:00,05/05/2025 21:00,05/05/2025 07:55
1447,ad176,r44,11/05/2025 05:00,11/05/2025 16:00,11/05/2025 07:57
1448,ad472,r43,03/05/2025 05:00,03/05/2025 19:00,03/05/2025 07:45
1449,ad96,r72,02/05/2025 05:00,02/05/2025 22:00,02/05/2025 05:43
1450,ad301,r60,01/05/2025 05:00,02/05/2025 03:00,01/05/2025 05:55
1451,ad222,r36,07/05/2025 05:00,08/05/2025 08:00,07/05/2025 07:07
1452,ad225,r11,10/05/2025 05:00,11/05/2025 07:00,10/05/2025 07:42
1453,ad317,r73,07/05/2025 05:00,07/05/2025 09:00,07/05/2025 05:34
1454,ad25,r2,09/05/2025 05:00,09/05/2025 12:00,09/05/2025 06:59
1455,ad441,r60,03/05/2025 05:00,03/05/2025 14:00,03/05/2025 06:20
1456,ad87,r58,06/05/2025 05:00,07/05/2025 00:00,06/05/2025 06:42
1457,ad386,r78,10/05/2025 05:00,11/05/2025 06:00,10/05/2025 06:58
1458,ad456,r60,05/05/2025 05:00,05/05/2025 17:00,05/05/2025 07:40
1459,ad425,r20,01/05/2025 05:00,01/05/2025 14:00,01/05/2025 07:53
1460,ad426,r81,09/05/2025 05:00,09/05/2025 16:00,09/05/2025 07:34
1461,ad285,r32,10/05/2025 05:00,11/05/2025 02:00,10/05/2025 06:40
1462,ad150,r73,07/05/2025 05:00,07/05/2025 20:00,07/05/2025 06:14
1463,ad225,r61,07/05/2025 05:00,08/05/2025 08:00,07/05/2025 07:49
1464,ad77,r85,05/05/2025 05:00,05/05/2025 15:00,05/05/2025 07:55
1465,ad100,r10,08/05/2025 05:00,08/05/2025 22:00,08/05/2025 06:15
1466,ad21,r96,05/05/2025 05:00,05/05/2025 19:00,05/05/2025 07:29
1467,ad45,r73,08/05/2025 05:00,09/05/2025 01:00,08/05/2025 06:45
1468,ad4,r42,08/05/2025 05:00,08/05/2025 16:00,08/05/2025 06:53
1469,ad1,r86,08/05/2025 05:00,08/05/2025 17:00,08/05/2025 07:01
1470,ad333,r7,10/05/2025 05:00,10/05/2025 15:00,10/05/2025 07:29
1471,ad193,r34,11/05/2025 05:00,11/05/2025 12:00,11/05/2025 07:47
1472,ad77,r14,11/05/2025 05:00,11/05/2025 15:00,11/05/2025 06:22
1473,ad280,r14,03/05/2025 05:00,03/05/2025 17:00,03/05/2025 07:39
1474,ad389,r70,08/05/2025 05:00,09/05/2025 03:00,08/05/2025 05:48
1475,ad251,r7,02/05/2025 05:00,02/05/2025 11:00,02/05/2025 06:07
1476,ad263,r33,04/05/2025 05:00,04/05/2025 12:00,04/05/2025 07:12
1477,ad278,r50,08/05/2025 05:00,08/05/2025 11:00,08/05/2025 06:07
1478,ad452,r11,04/05/2025 05:00,05/05/2025 08:00,04/05/2025 06:35
1479,ad333,r19,08/05/2025 05:00,08/05/2025 14:00,08/05/2025 07:36
1480,ad463,r42,08/05/2025 05:00,08/05/2025 21:00,08/05/2025 06:32
1481,ad363,r31,10/05/2025 05:00,10/05/2025 20:00,10/05/2025 06:09
1482,ad254,r48,02/05/2025 05:00,03/05/2025 06:00,02/05/2025 06:27
1483,ad279,r29,05/05/2025 05:00,05/05/2025 16:00,05/05/2025 06:15
1484,ad13,r69,07/05/2025 05:00,07/05/2025 16:00,07/05/2025 06:03
1485,ad500,r72,06/05/2025 05:00,07/05/2025 05:00,06/05/2025 07:03
1486,ad474,r100,04/05/2025 05:00,05/05/2025 09:00,04/05/2025 07:37
1487,ad178,r7,04/05/2025 05:00,05/05/2025 07:00,04/05/2025 06:13
1488,ad364,r33,10/05/2025 05:00,10/05/2025 20:00,10/05/2025 05:32
1489,ad332,r64,03/05/2025 05:00,04/05/2025 03:00,03/05/2025 07:35
1490,ad438,r66,05/05/2025 05:00,05/05/2025 12:00,05/05/2025 06:17
1491,ad184,r72,05/05/2025 05:00,05/05/2025 22:00,05/05/2025 05:56
1492,ad72,r9,11/05/2025 05:00,12/05/2025 03:00,11/05/2025 05:53
1493,ad266,r22,10/05/2025 05:00,10/05/2025 16:00,10/05/2025 05:45
1494,ad186,r96,06/05/2025 05:00,07/05/2025 11:00,06/05/2025 05:46
1495,ad135,r50,04/05/2025 05:00,04/05/2025 18:00,04/05/2025 06:02
1496,ad453,r21,01/05/2025 05:00,02/05/2025 01:00,01/05/2025 07:24
1497,ad314,r98,04/05/2025 05:00,04/05/2025 15:00,04/05/2025 07:54
1498,ad149,r89,10/05/2025 05:00,10/05/2025 13:00,10/05/2025 07:50
1499,ad313,r8,10/05/2025 05:00,10/05/2025 21:00,10/05/2025 07:59
1500,ad359,r29,09/05/2025 05:00,09/05/2025 22:00,09/05/2025 06:39
1501,ad343,r50,04/05/2025 05:00,05/05/2025 09:00,04/05/2025 08:00
1502,ad407,r88,08/05/2025 05:00,09/05/2025 11:00,08/05/2025 07:37
1503,ad443,r40,06/05/2025 05:00,07/05/2025 10:00,06/05/2025 05:50
1504,ad363,r82,01/05/2025 05:00,02/05/2025 02:00,01/05/2025 07:33
1505,ad334,r33,10/05/2025 05:00,10/05/2025 17:00,10/05/2025 06:17
1506,ad77,r71,01/05/2025 05:00,01/05/2025 12:00,01/05/2025 07:48
1507,ad211,r34,04/05/2025 05:00,04/05/2025 16:00,04/05/2025 05:57
1508,ad261,r27,09/05/2025 05:00,09/05/2025 09:00,09/05/2025 06:54
1509,ad224,r45,04/05/2025 05:00,05/05/2025 08:00,04/05/2025 08:00
1510,ad164,r91,01/05/2025 05:00,02/05/2025 07:00,01/05/2025 05:41
1511,ad305,r87,06/05/2025 05:00,07/05/2025 04:00,06/05/2025 07:23
1512,ad492,r55,06/05/2025 05:00,07/05/2025 02:00,06/05/2025 05:33
1513,ad354,r54,11/05/2025 05:00,11/05/2025 17:00,11/05/2025 07:46
1514,ad166,r41,09/05/2025 05:00,10/05/2025 01:00,09/05/2025 05:56
1515,ad111,r12,05/05/2025 05:00,05/05/2025 20:00,05/05/2025 07:34
1516,ad500,r93,02/05/2025 05:00,02/05/2025 10:00,02/05/2025 06:46
1517,ad441,r31,10/05/2025 05:00,11/05/2025 06:00,10/05/2025 05:50
1518,ad185,r22,01/05/2025 05:00,01/05/2025 16:00,01/05/2025 06:34
1519,ad195,r76,07/05/2025 05:00,07/05/2025 19:00,07/05/2025 05:43
1520,ad83,r53,01/05/2025 05:00,01/05/2025 16:00,01/05/2025 07:16
1521,ad173,r74,03/05/2025 05:00,03/05/2025 12:00,03/05/2025 07:42
1522,ad79,r45,08/05/2025 05:00,09/05/2025 03:00,08/05/2025 05:54
1523,ad209,r32,05/05/2025 05:00,06/05/2025 04:00,05/05/2025 07:58
1524,ad262,r14,07/05/2025 05:00,07/05/2025 15:00,07/05/2025 06:52
1525,ad216,r92,01/05/2025 05:00,01/05/2025 15:00,01/05/2025 06:33
1526,ad95,r1,02/05/2025 05:00,03/05/2025 04:00,02/05/2025 06:44
1527,ad27,r65,11/05/2025 05:00,12/05/2025 01:00,11/05/2025 06:06
1528,ad400,r12,05/05/2025 05:00,05/05/2025 13:00,05/05/2025 06:15
1529,ad127,r40,05/05/2025 05:00,05/05/2025 13:00,05/05/2025 07:18
1530,ad255,r57,05/05/2025 05:00,05/05/2025 20:00,05/05/2025 07:57
1531,ad277,r12,04/05/2025 05:00,04/05/2025 13:00,04/05/2025 06:02
1532,ad194,r95,06/05/2025 05:00,07/05/2025 08:00,06/05/2025 07:38
1533,ad475,r82,05/05/2025 05:00,05/05/2025 15:00,05/05/2025 06:52
1534,ad331,r67,10/05/2025 05:00,10/05/2025 12:00,10/05/2025 05:55
1535,ad272,r92,10/05/2025 05:00,10/05/2025 15:00,10/05/2025 06:06
1536,ad357,r9,04/05/2025 05:00,04/05/2025 16:00,04/05/2025 07:08
1537,ad149,r71,09/05/2025 05:00,09/05/2025 09:00,09/05/2025 05:57
1538,ad461,r97,10/05/2025 05:00,11/05/2025 08:00,10/05/2025 05:38
1539,ad103,r93,08/05/2025 05:00,08/05/2025 22:00,08/05/2025 07:37
1540,ad151,r58,03/05/2025 05:00,04/05/2025 02:00,03/05/2025 07:35
1541,ad354,r43,03/05/2025 05:00,03/05/2025 12:00,03/05/2025 07:14
1542,ad333,r93,10/05/2025 05:00,11/05/2025 07:00,10/05/2025 06:02
1543,ad67,r11,10/05/2025 05:00,10/05/2025 19:00,10/05/2025 07:17
1544,ad284,r54,05/05/2025 05:00,05/05/2025 23:00,05/05/2025 06:03
1545,ad3,r72,10/05/2025 05:00,10/05/2025 13:00,10/05/2025 07:28
1546,ad299,r31,11/05/2025 05:00,12/05/2025 08:00,11/05/2025 05:47
1547,ad148,r79,08/05/2025 05:00,09/05/2025 01:00,08/05/2025 07:17
1548,ad465,r85,01/05/2025 05:00,02/05/2025 05:00,01/05/2025 07:03
1549,ad113,r12,11/05/2025 05:00,12/05/2025 06:00,11/05/2025 07:42
1550,ad270,r38,04/05/2025 05:00,05/05/2025 11:00,04/05/2025 07:00
1551,ad368,r16,01/05/2025 05:00,02/05/2025 00:00,01/05/2025 07:32
1552,ad212,r47,09/05/2025 05:00,10/05/2025 02:00,09/05/2025 07:57
1553,ad464,r99,06/05/2025 05:00,06/05/2025 18:00,06/05/2025 06:13
1554,ad419,r25,09/05/2025 05:00,09/05/2025 16:00,09/05/2025 05:53
1555,ad440,r99,11/05/2025 05:00,11/05/2025 12:00,11/05/2025 05:50
1556,ad179,r36,02/05/2025 05:00,02/05/2025 16:00,02/05/2025 06:47
1557,ad284,r87,03/05/2025 05:00,03/05/2025 22:00,03/05/2025 06:13
1558,ad57,r76,07/05/2025 05:00,08/05/2025 11:00,07/05/2025 07:27
1559,ad145,r5,11/05/2025 05:00,12/05/2025 03:00,11/05/2025 07:12
1560,ad101,r8,02/05/2025 05:00,02/05/2025 12:00,02/05/2025 07:45
1561,ad355,r47,09/05/2025 05:00,10/05/2025 01:00,09/05/2025 05:48
1562,ad13,r87,05/05/2025 05:00,05/05/2025 11:00,05/05/2025 07:46
1563,ad22,r79,07/05/2025 05:00,07/05/2025 22:00,07/05/2025 06:54
1564,ad176,r8,07/05/2025 05:00,08/05/2025 03:00,07/05/2025 06:47
1565,ad5,r100,06/05/2025 05:00,07/05/2025 01:00,06/05/2025 07:28
1566,ad197,r19,10/05/2025 05:00,10/05/2025 09:00,10/05/2025 05:44
1567,ad404,r43,07/05/2025 05:00,08/05/2025 11:00,07/05/2025 07:07
1568,ad113,r33,02/05/2025 05:00,02/05/2025 23:00,02/05/2025 06:18
1569,ad134,r33,05/05/2025 05:00,05/05/2025 23:00,05/05/2025 07:58
1570,ad325,r63,08/05/2025 05:00,08/05/2025 11:00,08/05/2025 07:22
1571,ad419,r53,09/05/2025 05:00,09/05/2025 21:00,09/05/2025 06:25
1572,ad287,r33,11/05/2025 05:00,11/05/2025 22:00,11/05/2025 07:14
1573,ad129,r75,05/05/2025 05:00,06/05/2025 00:00,05/05/2025 07:22
1574,ad72,r64,08/05/2025 05:00,08/05/2025 16:00,08/05/2025 06:50
1575,ad18,r14,01/05/2025 05:00,02/05/2025 06:00,01/05/2025 05:44
1576,ad447,r51,11/05/2025 05:00,12/05/2025 01:00,11/05/2025 05:58
1577,ad310,r47,05/05/2025 05:00,05/05/2025 19:00,05/05/2025 06:20
1578,ad24,r42,08/05/2025 05:00,09/05/2025 00:00,08/05/2025 06:25
1579,ad385,r47,05/05/2025 05:00,05/05/2025 23:00,05/05/2025 07:07
1580,ad4,r71,04/05/2025 05:00,04/05/2025 18:00,04/05/2025 05:53
1581,ad20,r68,02/05/2025 05:00,03/05/2025 11:00,02/05/2025 06:22
1582,ad291,r49,07/05/2025 05:00,08/05/2025 07:00,07/05/2025 06:23
1583,ad199,r19,07/05/2025 05:00,08/05/2025 08:00,07/05/2025 06:31
1584,ad312,r54,10/05/2025 05:00,10/05/2025 21:00,10/05/2025 07:46
1585,ad227,r70,03/05/2025 05:00,03/05/2025 20:00,03/05/2025 06:07
1586,ad444,r42,10/05/2025 05:00,10/05/2025 10:00,10/05/2025 06:35
1587,ad270,r100,09/05/2025 05:00,09/05/2025 12:00,09/05/2025 06:47
1588,ad183,r26,07/05/2025 05:00,07/05/2025 15:00,07/05/2025 06:02
1589,ad87,r47,04/05/2025 05:00,05/05/2025 09:00,04/05/2025 06:11
1590,ad495,r83,05/05/2025 05:00,06/05/2025 02:00,05/05/2025 07:47
1591,ad45,r4,06/05/2025 05:00,07/05/2025 05:00,06/05/2025 07:38
1592,ad492,r40,02/05/2025 05:00,02/05/2025 21:00,02/05/2025 07:11
1593,ad286,r86,07/05/2025 05:00,07/05/2025 22:00,07/05/2025 05:42
1594,ad247,r88,02/05/2025 05:00,03/05/2025 08:00,02/05/2025 07:48
1595,ad11,r36,07/05/2025 05:00,08/05/2025 06:00,07/05/2025 06:08
1596,ad392,r76,02/05/2025 05:00,03/05/2025 02:00,02/05/2025 06:01
1597,ad19,r43,11/05/2025 05:00,12/05/2025 02:00,11/05/2025 06:35
1598,ad223,r53,06/05/2025 05:00,07/05/2025 06:00,06/05/2025 07:16
1599,ad340,r19,11/05/2025 05:00,11/05/2025 16:00,11/05/2025 06:28
1600,ad48,r72,08/05/2025 05:00,08/05/2025 23:00,08/05/2025 05:44
1601,ad250,r64,11/05/2025 05:00,12/05/2025 08:00,11/05/2025 07:05
1602,ad213,r2,08/05/2025 05:00,08/05/2025 20:00,08/05/2025 06:42
1603,ad27,r26,10/05/2025 05:00,10/05/2025 22:00,10/05/2025 07:20
1604,ad298,r12,02/05/2025 05:00,02/05/2025 09:00,02/05/2025 06:07
1605,ad340,r17,04/05/2025 05:00,04/05/2025 11:00,04/05/2025 05:40
1606,ad80,r58,06/05/2025 05:00,06/05/2025 15:00,06/05/2025 06:50
1607,ad180,r68,04/05/2025 05:00,05/05/2025 09:00,04/05/2025 05:32
1608,ad293,r70,10/05/2025 05:00,10/05/2025 14:00,10/05/2025 06:13
1609,ad255,r51,05/05/2025 05:00,05/05/2025 16:00,05/05/2025 07:09
1610,ad51,r39,01/05/2025 05:00,01/05/2025 17:00,01/05/2025 06:32
1611,ad457,r72,09/05/2025 05:00,09/05/2025 19:00,09/05/2025 05:35
1612,ad192,r56,06/05/2025 05:00,06/05/2025 12:00,06/05/2025 07:21
1613,ad318,r61,07/05/2025 05:00,08/05/2025 03:00,07/05/2025 05:37
1614,ad121,r30,02/05/2025 05:00,03/05/2025 02:00,02/05/2025 07:12
1615,ad82,r11,03/05/2025 05:00,04/05/2025 11:00,03/05/2025 05:32
1616,ad312,r81,05/05/2025 05:00,06/05/2025 06:00,05/05/2025 07:24
1617,ad285,r4,11/05/2025 05:00,12/05/2025 06:00,11/05/2025 06:45
1618,ad232,r64,07/05/2025 05:00,07/05/2025 22:00,07/05/2025 06:43
1619,ad375,r62,01/05/2025 05:00,02/05/2025 01:00,01/05/2025 06:44
1620,ad490,r10,11/05/2025 05:00,12/05/2025 03:00,11/05/2025 06:02
1621,ad50,r56,04/05/2025 05:00,04/05/2025 16:00,04/05/2025 05:38
1622,ad41,r2,04/05/2025 05:00,04/05/2025 09:00,04/05/2025 07:37
1623,ad401,r20,11/05/2025 05:00,11/05/2025 10:00,11/05/2025 06:51
1624,ad223,r10,01/05/2025 05:00,02/05/2025 03:00,01/05/2025 05:59
1625,ad42,r50,09/05/2025 05:00,09/05/2025 19:00,09/05/2025 06:44
1626,ad161,r69,10/05/2025 05:00,11/05/2025 09:00,10/05/2025 05:44
1627,ad319,r72,10/05/2025 05:00,10/05/2025 09:00,10/05/2025 06:44
1628,ad431,r98,08/05/2025 05:00,08/05/2025 09:00,08/05/2025 05:48
1629,ad374,r64,05/05/2025 05:00,05/05/2025 20:00,05/05/2025 06:40
1630,ad176,r29,04/05/2025 05:00,05/05/2025 10:00,04/05/2025 07:20
1631,ad430,r43,06/05/2025 05:00,06/05/2025 19:00,06/05/2025 06:33
1632,ad213,r86,01/05/2025 05:00,01/05/2025 13:00,01/05/2025 06:43
1633,ad352,r32,09/05/2025 05:00,10/05/2025 08:00,09/05/2025 05:34
1634,ad414,r80,08/05/2025 05:00,08/05/2025 12:00,08/05/2025 07:26
1635,ad24,r5,06/05/2025 05:00,07/05/2025 10:00,06/05/2025 06:07
1636,ad294,r34,08/05/2025 05:00,08/05/2025 15:00,08/05/2025 07:04
1637,ad120,r2,05/05/2025 05:00,06/05/2025 04:00,05/05/2025 07:45
1638,ad148,r34,03/05/2025 05:00,04/05/2025 09:00,03/05/2025 06:50
1639,ad418,r95,02/05/2025 05:00,02/05/2025 13:00,02/05/2025 07:55
1640,ad457,r46,10/05/2025 05:00,10/05/2025 13:00,10/05/2025 07:44
1641,ad163,r43,01/05/2025 05:00,01/05/2025 13:00,01/05/2025 07:37
1642,ad318,r76,08/05/2025 05:00,08/05/2025 23:00,08/05/2025 05:48
1643,ad361,r19,03/05/2025 05:00,03/05/2025 11:00,03/05/2025 07:21
