Address_ID,Address,Number,Neighborhood,City,Latitude,Longitude,PostalCode
ad1235,Estrada Lavandas,9925,Bela Vista,Fortaleza,-3.717998,-38.536945,32887752
ad1236,Estrada Ipês,8641,Liberdade,Campinas,-22.937355,-47.038328,38296796
ad1237,Av. Ipês,8027,Boa Viagem,Porto Alegre,-30.051816,-51.210631,71811795
ad1238,Rua Paineiras,5597,Bela Vista,Belo Horizonte,-19.932461,-43.908081,28360596
ad1239,Estrada Alecrins,2204,Centro,Goiânia,-16.675732,-49.267289,84395157
ad1240,Rua Limoeiros,666,Liberdade,Fortaleza,-3.692347,-38.575606,43761917
ad1241,Estrada Margaridas,4371,Liberdade,Goiânia,-16.641704,-49.287554,28438919
ad1242,Av. Horizonte,5378,Ipanema,Salvador,-12.991791,-38.508764,56439635
ad1243,Estrada Ipês,4079,Bela Vista,Recife,-7.999204,-34.841051,83833463
ad1244,Av. Paineiras,1790,Liberdade,Fortaleza,-3.739396,-38.548604,19416626
ad1245,Travessa Alecrins,690,Copacabana,Curitiba,-25.41635,-49.24608,21875521
ad1246,Estrada Palmeiras,3514,Liberdade,Curitiba,-25.453388,-49.267945,34696845
ad1247,Rua Margaridas,5088,Ipanema,Recife,-8.028332,-34.907292,17604334
ad1248,Travessa Horizonte,192,Liberdade,Campinas,-22.884594,-47.064112,03422804
ad1249,Estrada Oliveiras,3394,Mooca,Curitiba,-25.380581,-49.301084,25298738
ad1250,Estrada Ipês,3897,Bela Vista,Salvador,-12.970545,-38.520455,33441076
ad1251,Estrada Alecrins,4311,Bela Vista,Belo Horizonte,-19.923089,-43.921429,10642341
ad1252,Estrada Lavandas,8346,Guaianases,Recife,-8.078069,-34.868059,29849487
ad1253,Av. Orquídeas,6118,Guaianases,Belo Horizonte,-19.953491,-43.896004,71998711
ad1254,Av. Alecrins,8866,Bela Vista,Fortaleza,-3.755333,-38.575869,83868855
ad1255,Rua Oliveiras,9827,Bela Vista,Rio de Janeiro,-22.887147,-43.200245,86241338
ad1256,Av. Alecrins,473,Vila Madalena,Recife,-8.004763,-34.896432,26916194
ad1257,Av. Alecrins,3083,Copacabana,Fortaleza,-3.777346,-38.519027,93501639
ad1258,Rua Orquídeas,254,Guaianases,Salvador,-12.970749,-38.546452,33663895
ad1259,Estrada Paineiras,6945,Ipanema,Recife,-8.037755,-34.871925,04277182
ad1260,Rua Paineiras,37,Bela Vista,São Paulo,-23.551553,-46.636375,05713522
ad1261,Rua Lavandas,8830,Centro,Fortaleza,-3.699943,-38.512915,87148175
ad1262,Rua Ipês,2094,Liberdade,Fortaleza,-3.767045,-38.497533,52507277
ad1263,Av. Primaveras,582,Vila Madalena,São Paulo,-23.542251,-46.637401,75895283
ad1264,Estrada Paineiras,7979,Centro,Fortaleza,-3.711357,-38.500185,48793588
ad1265,Rua Alecrins,6973,Boa Viagem,São Paulo,-23.554486,-46.638872,86707429
ad1266,Av. Lavandas,2264,Liberdade,Campinas,-22.92801,-47.016177,25280034
ad1267,Travessa Palmeiras,4785,Jardim América,Campinas,-22.882021,-47.017034,13958105
ad1268,Estrada Oliveiras,3338,Liberdade,Campinas,-22.950668,-47.017064,31507681
ad1269,Av. Jardins,5974,Liberdade,Fortaleza,-3.747963,-38.480833,97768014
ad1270,Estrada Primaveras,4501,Copacabana,Fortaleza,-3.757643,-38.505367,52379619
ad1271,Av. Margaridas,1734,Copacabana,Fortaleza,-3.774719,-38.490183,43672756
ad1272,Av. Paineiras,146,Liberdade,Recife,-8.058724,-34.866867,94502884
ad1273,Travessa Paraíso,9343,Copacabana,Curitiba,-25.429791,-49.304333,48203917
ad1274,Av. Paraíso,9314,Mooca,Belo Horizonte,-19.920639,-43.894353,85616333
ad1275,Rua Orquídeas,828,Centro,Recife,-8.047282,-34.894801,92273924
ad1276,Estrada Flores,658,Mooca,São Paulo,-23.590642,-46.608898,18831785
ad1277,Travessa Margaridas,8447,Boa Viagem,Recife,-8.073321,-34.916288,95893996
ad1278,Estrada Flores,1885,Guaianases,Goiânia,-16.702777,-49.3026,49010180
ad1279,Av. Oliveiras,7753,Guaianases,Fortaleza,-3.686397,-38.559627,66725325
ad1280,Travessa Flores,5780,Centro,São Paulo,-23.57289,-46.62786,47438093
ad1281,Rua Jardins,35,Centro,Rio de Janeiro,-22.911839,-43.156318,39587913
ad1282,Estrada Paraíso,5412,Jardim América,São Paulo,-23.579059,-46.675082,44479382
ad1283,Av. Paineiras,9149,Copacabana,Goiânia,-16.706479,-49.225311,51670547
ad1284,Av. Limoeiros,3624,Jardim América,Porto Alegre,-30.013173,-51.221649,95923679
ad1285,Estrada Limoeiros,9074,Vila Madalena,Campinas,-22.889294,-47.03729,28479535
ad1286,Av. Cedros,2245,Ipanema,Fortaleza,-3.715903,-38.487046,99223565
ad1287,Av. Jardins,6187,Copacabana,Porto Alegre,-30.052238,-51.1766,09366052
ad1288,Travessa Palmeiras,5309,Copacabana,Curitiba,-25.454394,-49.270824,18094934
ad1289,Rua Orquídeas,760,Mooca,Porto Alegre,-30.001788,-51.244052,94385606
ad1290,Rua Jardins,9264,Guaianases,Salvador,-13.021644,-38.480486,88397733
ad1291,Av. Margaridas,5353,Centro,Recife,-8.083069,-34.834201,83271995
ad1292,Estrada Cedros,8892,Vila Madalena,Porto Alegre,-30.015272,-51.209479,62490148
ad1293,Estrada Paineiras,7987,Guaianases,São Paulo,-23.570517,-46.593787,67707179
ad1294,Rua Limoeiros,3893,Guaianases,Recife,-8.072197,-34.864024,92640268
ad1295,Travessa Acácias,4,Vila Madalena,Salvador,-12.941151,-38.479331,14100909
ad1296,Rua Cedros,2830,Vila Madalena,Campinas,-22.954393,-47.079827,98215258
ad1297,Estrada Alecrins,1683,Bela Vista,Recife,-8.096137,-34.845383,61891204
ad1298,Travessa Oliveiras,5979,Guaianases,Campinas,-22.92151,-47.062738,20654221
ad1299,Estrada Acácias,8779,Ipanema,Fortaleza,-3.741647,-38.532428,21980485
ad1300,Travessa Alecrins,8984,Bela Vista,Porto Alegre,-30.014237,-51.255651,84202058
ad1301,Rua Acácias,6618,Mooca,Curitiba,-25.448159,-49.253472,55248600
ad1302,Travessa Margaridas,4185,Copacabana,Rio de Janeiro,-22.901144,-43.216169,34454092
ad1303,Rua Horizonte,2817,Centro,São Paulo,-23.588491,-46.647784,73918510
ad1304,Av. Paraíso,7864,Ipanema,Campinas,-22.879393,-47.044098,43792599
ad1305,Rua Acácias,4341,Boa Viagem,São Paulo,-23.597683,-46.592211,47827732
ad1306,Av. Horizonte,3401,Guaianases,Recife,-8.042617,-34.916118,09974457
ad1307,Av. Limoeiros,5523,Boa Viagem,Recife,-8.060768,-34.858837,00894953
ad1308,Estrada Limoeiros,4231,Boa Viagem,Campinas,-22.85849,-47.072562,01759909
ad1309,Estrada Oliveiras,3847,Boa Viagem,Recife,-8.014575,-34.842414,78861013
ad1310,Travessa Flores,5287,Liberdade,Fortaleza,-3.755425,-38.519377,69745717
ad1311,Rua Palmeiras,5304,Boa Viagem,Rio de Janeiro,-22.899925,-43.206538,21834014
ad1312,Travessa Cedros,8745,Liberdade,Recife,-8.055921,-34.841367,01083885
ad1313,Travessa Margaridas,5745,Bela Vista,Recife,-8.000164,-34.881117,34037770
ad1314,Travessa Margaridas,1227,Bela Vista,Campinas,-22.944342,-47.032271,32941130
ad1315,Estrada Flores,8590,Mooca,Salvador,-12.996483,-38.463963,73460973
ad1316,Av. Cedros,5275,Guaianases,Campinas,-22.880914,-47.067149,13616023
ad1317,Estrada Ipês,9193,Guaianases,Belo Horizonte,-19.886116,-43.946329,44734632
ad1318,Av. Orquídeas,6443,Bela Vista,Belo Horizonte,-19.895964,-43.919588,82756001
ad1319,Travessa Horizonte,976,Mooca,Recife,-8.082749,-34.857288,38227420
ad1320,Rua Orquídeas,956,Ipanema,Salvador,-12.960618,-38.471597,49575658
ad1321,Travessa Flores,4240,Jardim América,São Paulo,-23.553814,-46.607697,10883193
ad1322,Rua Horizonte,5673,Jardim América,Belo Horizonte,-19.916634,-43.932562,81821469
ad1323,Travessa Margaridas,1262,Centro,Belo Horizonte,-19.887871,-43.984441,86159848
ad1324,Travessa Orquídeas,9830,Guaianases,Belo Horizonte,-19.964396,-43.952225,50632161
ad1325,Rua Horizonte,5221,Bela Vista,Salvador,-12.984857,-38.471093,60466486
ad1326,Av. Paraíso,1797,Liberdade,Belo Horizonte,-19.909403,-43.978574,04325066
ad1327,Av. Cedros,9302,Jardim América,Curitiba,-25.477612,-49.311565,23244120
ad1328,Estrada Primaveras,7631,Ipanema,Curitiba,-25.450229,-49.264885,56180215
ad1329,Rua Margaridas,3162,Boa Viagem,Curitiba,-25.382937,-49.278355,60110307
ad1330,Estrada Ipês,2195,Boa Viagem,São Paulo,-23.514342,-46.602488,27917000
ad1331,Av. Horizonte,9739,Copacabana,Salvador,-13.019261,-38.48263,75756381
ad1332,Av. Paineiras,3408,Ipanema,São Paulo,-23.596616,-46.656937,37109166
ad1333,Estrada Cedros,2440,Guaianases,Porto Alegre,-30.068575,-51.263251,56446068
ad1334,Av. Lavandas,7729,Jardim América,Goiânia,-16.732646,-49.261191,57329597
ad1335,Estrada Limoeiros,3864,Ipanema,Fortaleza,-3.713595,-38.479589,42425393
ad1336,Av. Lavandas,989,Ipanema,Campinas,-22.865511,-47.012951,05624233
ad1337,Rua Jardins,5899,Mooca,Recife,-8.01683,-34.849551,23011321
ad1338,Estrada Acácias,7439,Copacabana,São Paulo,-23.578716,-46.676082,86815614
ad1339,Av. Lavandas,2173,Ipanema,Campinas,-22.897775,-47.10711,12810033
ad1340,Rua Acácias,2538,Guaianases,Goiânia,-16.72651,-49.231067,87728771
ad1341,Travessa Alecrins,1008,Jardim América,São Paulo,-23.551916,-46.625589,79785933
ad1342,Estrada Paraíso,1370,Bela Vista,Campinas,-22.873846,-47.075821,28549812
ad1343,Rua Ipês,6205,Vila Madalena,Recife,-8.080773,-34.91266,83663369
ad1344,Rua Horizonte,2670,Bela Vista,Fortaleza,-3.765764,-38.516007,00802483
ad1345,Rua Margaridas,2066,Mooca,Belo Horizonte,-19.958043,-43.968487,74034047
ad1346,Rua Acácias,5429,Centro,Campinas,-22.881837,-47.017043,88099445
ad1347,Estrada Horizonte,4166,Vila Madalena,Curitiba,-25.45791,-49.281117,74181946
ad1348,Travessa Acácias,170,Centro,Goiânia,-16.639196,-49.287469,90894773
ad1349,Rua Alecrins,7230,Mooca,Belo Horizonte,-19.86837,-43.925207,78969149
ad1350,Rua Palmeiras,3141,Boa Viagem,Goiânia,-16.724243,-49.267479,91235755
ad1351,Rua Lavandas,4705,Centro,Recife,-8.001435,-34.849525,68094816
ad1352,Av. Limoeiros,6144,Boa Viagem,Campinas,-22.900217,-47.064817,71054927
ad1353,Estrada Horizonte,8730,Ipanema,Belo Horizonte,-19.960896,-43.909442,68640797
ad1354,Estrada Palmeiras,7419,Vila Madalena,Goiânia,-16.702291,-49.244836,06510810
ad1355,Travessa Horizonte,9422,Vila Madalena,Porto Alegre,-30.074114,-51.261489,00518752
ad1356,Estrada Margaridas,9137,Centro,Fortaleza,-3.748475,-38.516697,84563266
ad1357,Av. Primaveras,3532,Boa Viagem,Porto Alegre,-29.997619,-51.178747,03638349
ad1358,Travessa Palmeiras,9345,Ipanema,Fortaleza,-3.700457,-38.527537,74966962
ad1359,Rua Primaveras,2788,Jardim América,Rio de Janeiro,-22.892204,-43.20036,74860900
ad1360,Travessa Paineiras,7332,Boa Viagem,Goiânia,-16.689966,-49.292629,01549248
ad1361,Av. Jardins,6943,Jardim América,Recife,-8.08095,-34.892018,59076374
ad1362,Travessa Horizonte,4330,Ipanema,Goiânia,-16.712801,-49.234051,53697460
ad1363,Travessa Flores,7322,Mooca,Goiânia,-16.719561,-49.276437,66957677
ad1364,Av. Alecrins,9457,Boa Viagem,Fortaleza,-3.763138,-38.572459,14890004
ad1365,Estrada Primaveras,5291,Liberdade,Goiânia,-16.706826,-49.28278,89425850
ad1366,Estrada Primaveras,6017,Copacabana,Porto Alegre,-29.988095,-51.246826,57286549
ad1367,Estrada Jardins,7188,Vila Madalena,São Paulo,-23.522893,-46.640733,16893614
ad1368,Av. Primaveras,8688,Copacabana,São Paulo,-23.551807,-46.651472,14982009
ad1369,Av. Oliveiras,5992,Mooca,Goiânia,-16.659329,-49.313554,84049593
ad1370,Travessa Orquídeas,7814,Copacabana,Recife,-8.033363,-34.855054,59042287
ad1371,Estrada Paraíso,6739,Liberdade,Goiânia,-16.658763,-49.249668,37348919
ad1372,Estrada Ipês,2341,Mooca,Porto Alegre,-30.019059,-51.176356,61923905
ad1373,Travessa Cedros,783,Centro,São Paulo,-23.57943,-46.656846,89597634
ad1374,Estrada Paraíso,4017,Guaianases,Curitiba,-25.440351,-49.277254,45411823
ad1375,Rua Cedros,5851,Centro,Rio de Janeiro,-22.882656,-43.182461,15749271
ad1376,Travessa Jardins,6354,Vila Madalena,Fortaleza,-3.723281,-38.478266,77817712
ad1377,Rua Acácias,9234,Vila Madalena,Campinas,-22.937234,-47.057509,36928997
ad1378,Av. Orquídeas,7454,Boa Viagem,Porto Alegre,-30.058135,-51.237035,20389062
ad1379,Rua Primaveras,271,Boa Viagem,Rio de Janeiro,-22.940744,-43.147396,60788721
ad1380,Av. Orquídeas,1256,Mooca,Porto Alegre,-30.061383,-51.194912,25086134
ad1381,Av. Alecrins,7207,Copacabana,São Paulo,-23.530979,-46.584909,17623283
ad1382,Travessa Horizonte,4901,Liberdade,Curitiba,-25.408334,-49.252832,88525253
ad1383,Rua Margaridas,2082,Bela Vista,São Paulo,-23.577174,-46.622059,75175683
ad1384,Rua Acácias,404,Jardim América,Campinas,-22.859051,-47.097407,78018333
ad1385,Estrada Palmeiras,5791,Jardim América,Rio de Janeiro,-22.881838,-43.156504,22820245
ad1386,Travessa Lavandas,741,Centro,Curitiba,-25.469171,-49.29028,92415814
ad1387,Rua Oliveiras,757,Vila Madalena,São Paulo,-23.510492,-46.604698,11624528
ad1388,Rua Jardins,9102,Copacabana,Salvador,-12.965019,-38.544369,96311358
ad1389,Rua Palmeiras,7008,Mooca,Goiânia,-16.689958,-49.305603,27571257
ad1390,Av. Acácias,6734,Copacabana,Porto Alegre,-30.02351,-51.23276,24645604
ad1391,Travessa Lavandas,6328,Mooca,Rio de Janeiro,-22.880864,-43.166408,21134601
ad1392,Estrada Acácias,8588,Guaianases,Fortaleza,-3.755109,-38.565032,96841417
ad1393,Travessa Cedros,375,Centro,Salvador,-13.016114,-38.529058,69547324
ad1394,Estrada Oliveiras,5517,Liberdade,Recife,-8.063382,-34.82858,25810908
ad1395,Estrada Margaridas,3026,Jardim América,Campinas,-22.934838,-47.036746,08575825
ad1396,Av. Margaridas,9511,Copacabana,Curitiba,-25.395823,-49.255728,62357662
ad1397,Estrada Acácias,5717,Jardim América,Porto Alegre,-30.056851,-51.235834,37810799
ad1398,Av. Margaridas,515,Ipanema,São Paulo,-23.562626,-46.648816,80432410
ad1399,Estrada Alecrins,6225,Vila Madalena,Curitiba,-25.392326,-49.229293,78818839
ad1400,Rua Oliveiras,9596,Jardim América,Salvador,-12.931444,-38.524254,61859260
ad1401,Av. Limoeiros,903,Guaianases,Belo Horizonte,-19.957554,-43.940825,58221648
ad1402,Travessa Primaveras,5866,Vila Madalena,Porto Alegre,-30.083254,-51.180542,57424624
ad1403,Rua Alecrins,2214,Bela Vista,Belo Horizonte,-19.966291,-43.950432,98975701
ad1404,Travessa Palmeiras,4256,Ipanema,Curitiba,-25.443922,-49.301273,76414410
ad1405,Av. Alecrins,2676,Boa Viagem,Campinas,-22.911465,-47.058166,42968640
ad1406,Rua Margaridas,4897,Copacabana,São Paulo,-23.579039,-46.64028,98418523
ad1407,Travessa Cedros,9658,Ipanema,Porto Alegre,-30.0196,-51.202489,75781207
ad1408,Estrada Jardins,2315,Copacabana,Rio de Janeiro,-22.901756,-43.201335,85238113
ad1409,Av. Flores,4087,Boa Viagem,Recife,-8.079055,-34.873479,46956116
ad1410,Travessa Jardins,3643,Boa Viagem,São Paulo,-23.50457,-46.650868,09881174
ad1411,Estrada Primaveras,9086,Mooca,Fortaleza,-3.714281,-38.491493,05849879
ad1412,Estrada Margaridas,1258,Vila Madalena,Goiânia,-16.718449,-49.238921,81733701
ad1413,Rua Orquídeas,3630,Ipanema,Fortaleza,-3.763314,-38.553461,05660009
ad1414,Av. Ipês,3987,Liberdade,Curitiba,-25.440829,-49.256765,22522918
ad1415,Estrada Limoeiros,7307,Bela Vista,Recife,-8.052461,-34.863826,61888961
ad1416,Av. Oliveiras,980,Vila Madalena,Belo Horizonte,-19.964667,-43.916505,07517529
ad1417,Av. Jardins,8723,Vila Madalena,Salvador,-12.956681,-38.464563,75712482
ad1418,Travessa Acácias,3655,Boa Viagem,Curitiba,-25.398746,-49.297694,07726535
ad1419,Av. Orquídeas,2243,Vila Madalena,Goiânia,-16.664209,-49.230242,14221313
ad1420,Av. Paraíso,3805,Centro,São Paulo,-23.563855,-46.617505,97631187
ad1421,Estrada Oliveiras,7041,Bela Vista,São Paulo,-23.555591,-46.635523,13540446
ad1422,Av. Orquídeas,8251,Guaianases,Porto Alegre,-30.060837,-51.18282,17062378
ad1423,Av. Paraíso,3314,Mooca,Rio de Janeiro,-22.938306,-43.204933,40233457
ad1424,Estrada Palmeiras,5037,Liberdade,Porto Alegre,-30.055918,-51.242241,33135727
ad1425,Travessa Lavandas,1956,Copacabana,Salvador,-13.026711,-38.536192,71439333
ad1426,Rua Jardins,5267,Boa Viagem,Campinas,-22.936616,-47.079957,16364115
ad1427,Rua Paraíso,8440,Bela Vista,Salvador,-12.958627,-38.491051,59731985
ad1428,Travessa Oliveiras,7657,Boa Viagem,Goiânia,-16.697043,-49.290463,10664546
ad1429,Rua Acácias,79,Centro,Belo Horizonte,-19.940715,-43.935303,58139402
ad1430,Travessa Primaveras,4746,Vila Madalena,Salvador,-12.968681,-38.523205,73969006
ad1431,Estrada Acácias,8663,Boa Viagem,Campinas,-22.875824,-47.034538,00899622
ad1432,Av. Oliveiras,577,Liberdade,Belo Horizonte,-19.943939,-43.974591,71068093
ad1433,Av. Paraíso,1201,Liberdade,Goiânia,-16.695997,-49.227201,03506795
ad1434,Av. Acácias,953,Liberdade,Recife,-8.014806,-34.848913,45127750
ad1435,Av. Paineiras,7214,Vila Madalena,São Paulo,-23.585748,-46.633633,31166574
ad1436,Rua Orquídeas,2280,Vila Madalena,Fortaleza,-3.70487,-38.546453,35310420
ad1437,Travessa Paraíso,5120,Boa Viagem,São Paulo,-23.508421,-46.682987,39039674
ad1438,Av. Ipês,4793,Bela Vista,Porto Alegre,-30.003428,-51.230592,37585536
ad1439,Estrada Horizonte,3810,Vila Madalena,Porto Alegre,-30.059929,-51.182079,98731476
ad1440,Travessa Oliveiras,7051,Ipanema,Rio de Janeiro,-22.919961,-43.185163,33571091
ad1441,Av. Horizonte,1635,Liberdade,Salvador,-12.933564,-38.513001,96047281
ad1442,Rua Primaveras,8400,Centro,Campinas,-22.870795,-47.051736,25008007
ad1443,Av. Cedros,5994,Bela Vista,São Paulo,-23.566291,-46.617129,50458319
ad1444,Estrada Primaveras,8704,Boa Viagem,Rio de Janeiro,-22.94404,-43.216226,60697886
ad1445,Rua Orquídeas,5614,Guaianases,Curitiba,-25.462196,-49.297139,90766311
ad1446,Rua Palmeiras,8400,Jardim América,São Paulo,-23.585242,-46.667614,02903606
ad1447,Travessa Limoeiros,5369,Jardim América,Salvador,-13.0042,-38.526119,13371524
ad1448,Av. Horizonte,5842,Vila Madalena,São Paulo,-23.531415,-46.590754,68395180
ad1449,Travessa Palmeiras,9620,Centro,Fortaleza,-3.711265,-38.534192,57781329
ad1450,Rua Alecrins,8134,Mooca,Rio de Janeiro,-22.864818,-43.199399,20330431
ad1451,Travessa Paraíso,2025,Vila Madalena,Campinas,-22.910898,-47.091478,11158400
ad1452,Rua Alecrins,5520,Copacabana,Fortaleza,-3.7041,-38.515962,08416451
ad1453,Travessa Paineiras,8151,Copacabana,Belo Horizonte,-19.92059,-43.884919,35121308
ad1454,Rua Alecrins,9552,Ipanema,Fortaleza,-3.729871,-38.546272,52106710
ad1455,Travessa Ipês,8773,Jardim América,Belo Horizonte,-19.916794,-43.933509,11937323
ad1456,Rua Acácias,2220,Jardim América,Fortaleza,-3.740717,-38.491664,78823327
ad1457,Travessa Cedros,3032,Ipanema,Campinas,-22.938524,-47.082654,96844316
ad1458,Estrada Paraíso,9547,Liberdade,Rio de Janeiro,-22.857847,-43.185841,16923344
ad1459,Av. Lavandas,5818,Liberdade,Campinas,-22.877186,-47.090217,13456435
ad1460,Av. Horizonte,7397,Liberdade,Campinas,-22.879878,-47.028655,62485416
ad1461,Rua Oliveiras,2876,Bela Vista,Campinas,-22.859628,-47.104973,36317328
ad1462,Travessa Ipês,5778,Liberdade,Salvador,-13.005575,-38.46391,98255588
ad1463,Av. Paraíso,181,Bela Vista,Salvador,-12.939192,-38.541794,16080349
ad1464,Av. Ipês,5376,Jardim América,Recife,-8.007403,-34.877577,24411501
ad1465,Estrada Flores,2763,Vila Madalena,Belo Horizonte,-19.924782,-43.96954,98647142
ad1466,Av. Cedros,3533,Guaianases,Campinas,-22.91208,-47.043617,92639609
ad1467,Estrada Alecrins,4423,Liberdade,Curitiba,-25.451508,-49.287265,74240556
ad1468,Estrada Horizonte,4316,Copacabana,Salvador,-12.941444,-38.455114,49092532
ad1469,Av. Alecrins,6734,Vila Madalena,Fortaleza,-3.740247,-38.553427,81854340
ad1470,Av. Paineiras,4473,Copacabana,Fortaleza,-3.721464,-38.537539,15564983
ad1471,Travessa Alecrins,2764,Centro,Belo Horizonte,-19.891956,-43.920284,49513903
ad1472,Travessa Orquídeas,4785,Ipanema,Campinas,-22.894727,-47.029136,10627105
ad1473,Travessa Orquídeas,3979,Vila Madalena,São Paulo,-23.5902,-46.638242,75226264
ad1474,Estrada Acácias,8375,Jardim América,Campinas,-22.860409,-47.101381,66401505
ad1475,Av. Alecrins,6606,Guaianases,Rio de Janeiro,-22.947998,-43.164889,83699664
ad1476,Rua Horizonte,9464,Vila Madalena,Porto Alegre,-30.032346,-51.188059,24632610
ad1477,Rua Flores,1128,Ipanema,Porto Alegre,-30.008254,-51.21236,19604934
ad1478,Rua Ipês,669,Centro,Rio de Janeiro,-22.888727,-43.171081,08720151
ad1479,Av. Cedros,6159,Bela Vista,Recife,-8.022006,-34.875507,14601801
ad1480,Av. Palmeiras,234,Bela Vista,São Paulo,-23.535948,-46.660935,56448076
ad1481,Av. Ipês,9693,Vila Madalena,Recife,-8.024906,-34.828011,58609612
ad1482,Estrada Primaveras,9786,Jardim América,Belo Horizonte,-19.932834,-43.94326,81128364
ad1483,Travessa Primaveras,6457,Centro,Fortaleza,-3.731187,-38.500236,22352601
ad1484,Rua Jardins,9340,Vila Madalena,Goiânia,-16.733845,-49.269037,32685325
ad1485,Travessa Jardins,8146,Copacabana,Curitiba,-25.453796,-49.288088,71201699
ad1486,Travessa Lavandas,1400,Bela Vista,Recife,-8.075764,-34.897934,14488857
ad1487,Estrada Cedros,9927,Mooca,Rio de Janeiro,-22.885064,-43.17957,43335528
ad1488,Travessa Alecrins,5610,Bela Vista,Curitiba,-25.449054,-49.248127,73102454
ad1489,Av. Acácias,4741,Ipanema,Curitiba,-25.391106,-49.292856,87486144
ad1490,Estrada Cedros,2697,Centro,Campinas,-22.902404,-47.073364,41909521
ad1491,Av. Paineiras,2971,Centro,Curitiba,-25.412412,-49.286011,47702430
ad1492,Rua Acácias,1745,Liberdade,Salvador,-12.999472,-38.457124,23210716
ad1493,Rua Paraíso,6863,Liberdade,Porto Alegre,-30.004052,-51.247253,91570939
ad1494,Estrada Palmeiras,5608,Guaianases,Rio de Janeiro,-22.931049,-43.185055,38072156
ad1495,Rua Flores,8829,Copacabana,Recife,-8.044134,-34.863449,66368777
ad1496,Travessa Cedros,7249,Mooca,Campinas,-22.894466,-47.103214,48967007
ad1497,Estrada Cedros,8672,Ipanema,Campinas,-22.946667,-47.030031,46197961
ad1498,Estrada Orquídeas,6734,Mooca,Recife,-8.017598,-34.840449,18863992
ad1499,Travessa Jardins,2762,Guaianases,Porto Alegre,-30.056581,-51.178733,74412493
ad1500,Estrada Horizonte,9221,Vila Madalena,Porto Alegre,-30.029698,-51.184848,14333772
ad1501,Av. Acácias,3333,Centro,Rio de Janeiro,-22.857599,-43.154174,33580209
ad1502,Rua Alecrins,5153,Vila Madalena,Rio de Janeiro,-22.903319,-43.192815,48654518
ad1503,Av. Orquídeas,5200,Bela Vista,São Paulo,-23.540979,-46.585914,78520210
ad1504,Av. Ipês,7888,Ipanema,Fortaleza,-3.705426,-38.529081,16218842
ad1505,Travessa Paraíso,659,Copacabana,Curitiba,-25.386895,-49.246701,81674964
ad1506,Rua Horizonte,7284,Mooca,Fortaleza,-3.760585,-38.491054,41007639
ad1507,Av. Primaveras,1804,Liberdade,Curitiba,-25.409705,-49.230457,79382829
ad1508,Estrada Alecrins,5159,Ipanema,Rio de Janeiro,-22.870087,-43.174306,03530284
ad1509,Travessa Acácias,7504,Vila Madalena,Porto Alegre,-30.014092,-51.173188,22440923
ad1510,Av. Flores,8733,Jardim América,Curitiba,-25.429347,-49.291495,68588599
ad1511,Travessa Jardins,492,Jardim América,Campinas,-22.862373,-47.089403,33896558
ad1512,Travessa Oliveiras,1192,Liberdade,Porto Alegre,-30.035906,-51.227329,84900191
ad1513,Travessa Orquídeas,3468,Copacabana,Rio de Janeiro,-22.860166,-43.18172,51541896
ad1514,Av. Orquídeas,8699,Copacabana,Belo Horizonte,-19.945216,-43.973549,50777207
ad1515,Rua Paraíso,6896,Vila Madalena,São Paulo,-23.572417,-46.636052,55616967
ad1516,Travessa Margaridas,9457,Centro,Salvador,-12.965219,-38.518718,25422247
ad1517,Travessa Flores,8634,Guaianases,Goiânia,-16.670204,-49.277385,40783259
ad1518,Estrada Cedros,1806,Guaianases,Campinas,-22.930876,-47.044396,62029581
ad1519,Av. Paineiras,288,Jardim América,Recife,-8.067724,-34.867762,78658900
ad1520,Estrada Horizonte,658,Liberdade,Fortaleza,-3.698856,-38.546011,25630300
ad1521,Travessa Limoeiros,719,Bela Vista,Curitiba,-25.454864,-49.261392,90328972
ad1522,Av. Lavandas,1432,Liberdade,Campinas,-22.870349,-47.09212,71620728
ad1523,Av. Paraíso,7404,Liberdade,Curitiba,-25.469333,-49.236853,82121978
ad1524,Travessa Alecrins,5899,Guaianases,Salvador,-12.940858,-38.532725,96184338
ad1525,Estrada Cedros,5364,Mooca,Curitiba,-25.435753,-49.279119,16883654
ad1526,Av. Jardins,9151,Copacabana,Porto Alegre,-30.003833,-51.248548,57340387
ad1527,Rua Ipês,7545,Liberdade,Salvador,-12.975321,-38.468786,90591966
ad1528,Av. Palmeiras,6696,Liberdade,Recife,-8.047635,-34.899772,29003307
ad1529,Estrada Oliveiras,6197,Copacabana,Rio de Janeiro,-22.894236,-43.166067,17351123
ad1530,Travessa Paineiras,9883,Boa Viagem,Belo Horizonte,-19.905285,-43.948205,56820170
ad1531,Av. Flores,1758,Vila Madalena,Salvador,-12.94628,-38.483769,58538950
ad1532,Estrada Acácias,5381,Copacabana,Salvador,-13.026258,-38.540382,30897309
ad1533,Estrada Lavandas,4991,Jardim América,Salvador,-13.01701,-38.485031,05897120
ad1534,Travessa Limoeiros,8620,Copacabana,Belo Horizonte,-19.886954,-43.931392,29384596
ad1535,Travessa Limoeiros,3585,Centro,Curitiba,-25.440163,-49.271035,15415187
ad1536,Travessa Acácias,7923,Guaianases,Recife,-8.065036,-34.898744,29762634
ad1537,Rua Paraíso,1856,Bela Vista,Fortaleza,-3.75868,-38.549243,85814486
ad1538,Av. Paraíso,1540,Mooca,São Paulo,-23.515736,-46.627168,06128466
